work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Cumulative_Savings10%_of_their_salary_annually
2023,Mid/Intermediate level,Full-time,Data Analyst,130000,USD,130000,CA,Full-Remote,CA,MEDIUM,13000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,CA,Full-Remote,CA,MEDIUM,10000.0
2023,Senior,Full-time,Deep Learning Researcher,115000,EUR,123405,DE,On-Site,DE,LARGE,11500.0
2023,Senior,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,BI Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,16000.0
2023,Senior,Full-time,BI Analyst,135000,USD,135000,US,On-Site,US,MEDIUM,13500.0
2023,Mid/Intermediate level,Full-time,Data Science Manager,104500,USD,104500,US,On-Site,US,MEDIUM,10450.0
2023,Mid/Intermediate level,Full-time,Data Science Manager,70000,USD,70000,US,On-Site,US,MEDIUM,7000.0
2023,Mid/Intermediate level,Full-time,Data Science Consultant,90000,USD,90000,US,On-Site,US,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Data Science Consultant,70000,USD,70000,US,On-Site,US,MEDIUM,7000.0
2023,Senior,Full-time,Data Engineer,153600,USD,153600,US,Full-Remote,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Engineer,106800,USD,106800,US,Full-Remote,US,MEDIUM,10680.0
2023,Entry level,Full-time,Data Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2023,Entry level,Full-time,Data Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Research Scientist,185000,USD,185000,US,Full-Remote,US,MEDIUM,18500.0
2023,Mid/Intermediate level,Full-time,Research Scientist,125000,USD,125000,US,Full-Remote,US,MEDIUM,12500.0
2023,Senior,Full-time,Data Analyst,127000,USD,127000,US,Full-Remote,US,MEDIUM,12700.0
2023,Senior,Full-time,Data Analyst,94000,USD,94000,US,Full-Remote,US,MEDIUM,9400.0
2023,Senior,Full-time,Data Scientist,210550,USD,210550,US,On-Site,US,MEDIUM,21055.0
2023,Senior,Full-time,Data Scientist,153300,USD,153300,US,On-Site,US,MEDIUM,15330.0
2023,Mid/Intermediate level,Full-time,Data Scientist,200000,USD,200000,US,Full-Remote,US,MEDIUM,20000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,150000,USD,150000,US,Full-Remote,US,MEDIUM,15000.0
2023,Senior,Full-time,Data Analyst,161500,USD,161500,US,Full-Remote,US,MEDIUM,16150.0
2023,Senior,Full-time,Data Analyst,119500,USD,119500,US,Full-Remote,US,MEDIUM,11950.0
2023,Senior,Full-time,Data Analyst,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Analyst,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Scientist,148750,USD,148750,US,On-Site,US,MEDIUM,14875.0
2023,Senior,Full-time,Data Analytics Specialist,105000,USD,105000,US,On-Site,US,MEDIUM,10500.0
2023,Senior,Full-time,Data Analytics Specialist,85000,USD,85000,US,On-Site,US,MEDIUM,8500.0
2023,Senior,Full-time,Research Scientist,215000,USD,215000,US,On-Site,US,MEDIUM,21500.0
2023,Senior,Full-time,Research Scientist,146300,USD,146300,US,On-Site,US,MEDIUM,14630.0
2023,Entry level,Full-time,AI Developer,200000,EUR,214618,DE,Full-Remote,DE,LARGE,20000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,72000,USD,72000,MX,Full-Remote,MX,MEDIUM,7200.0
2023,Mid/Intermediate level,Full-time,Data Engineer,60000,USD,60000,MX,Full-Remote,MX,MEDIUM,6000.0
2023,Senior,Full-time,Machine Learning Engineer,153400,USD,153400,US,On-Site,US,MEDIUM,15340.0
2023,Senior,Full-time,Machine Learning Engineer,122700,USD,122700,US,On-Site,US,MEDIUM,12270.0
2023,Mid/Intermediate level,Full-time,Data Engineer,260000,USD,260000,US,On-Site,US,MEDIUM,26000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Scientist,186300,USD,186300,US,Full-Remote,US,MEDIUM,18630.0
2023,Senior,Full-time,Data Scientist,123900,USD,123900,US,Full-Remote,US,MEDIUM,12390.0
2023,Mid/Intermediate level,Full-time,Research Scientist,340000,USD,340000,US,Full-Remote,US,MEDIUM,34000.0
2023,Mid/Intermediate level,Full-time,Research Scientist,150000,USD,150000,US,Full-Remote,US,MEDIUM,15000.0
2023,Senior,Full-time,Machine Learning Engineer,153400,USD,153400,US,On-Site,US,MEDIUM,15340.0
2023,Senior,Full-time,Machine Learning Engineer,122700,USD,122700,US,On-Site,US,MEDIUM,12270.0
2023,Mid/Intermediate level,Full-time,Data Engineer,250000,USD,250000,US,On-Site,US,MEDIUM,25000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,60000,EUR,64385,FR,Half-Remote,FR,MEDIUM,6000.0
2023,Senior,Full-time,Data Analyst,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Analyst,121700,USD,121700,US,On-Site,US,MEDIUM,12170.0
2023,Senior,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Analyst,106800,USD,106800,US,On-Site,US,MEDIUM,10680.0
2023,Senior,Freelancer,Software Data Engineer,50000,USD,50000,NG,Half-Remote,AU,MEDIUM,5000.0
2023,Entry level,Full-time,Data Analyst,100000,USD,100000,UZ,Full-Remote,US,LARGE,10000.0
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,US,On-Site,US,MEDIUM,24750.0
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,US,On-Site,US,MEDIUM,17220.0
2023,Executive level,Full-time,Data Engineer,310000,USD,310000,US,Full-Remote,US,MEDIUM,31000.0
2023,Executive level,Full-time,Data Engineer,239000,USD,239000,US,Full-Remote,US,MEDIUM,23900.0
2023,Senior,Full-time,Data Analyst,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,MEDIUM,11000.0
2023,Entry level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Entry level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Data Scientist,149076,USD,149076,US,On-Site,US,MEDIUM,14907.6
2023,Senior,Full-time,Data Scientist,82365,USD,82365,US,On-Site,US,MEDIUM,8236.5
2023,Mid/Intermediate level,Full-time,Data Engineer,146000,USD,146000,US,On-Site,US,MEDIUM,14600.0
2023,Mid/Intermediate level,Full-time,Data Engineer,75000,USD,75000,US,On-Site,US,MEDIUM,7500.0
2023,Senior,Full-time,Machine Learning Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Machine Learning Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Data Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Data Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Mid/Intermediate level,Full-time,Data Engineer,149600,USD,149600,US,On-Site,US,MEDIUM,14960.0
2023,Mid/Intermediate level,Full-time,Data Engineer,102000,USD,102000,US,On-Site,US,MEDIUM,10200.0
2023,Mid/Intermediate level,Full-time,Data Analyst,80000,GBP,97218,GB,On-Site,GB,MEDIUM,8000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,40000,GBP,48609,GB,On-Site,GB,MEDIUM,4000.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2023,Senior,Full-time,Data Analyst,95000,USD,95000,US,On-Site,US,MEDIUM,9500.0
2023,Senior,Full-time,Data Analyst,85500,USD,85500,US,On-Site,US,MEDIUM,8550.0
2023,Senior,Full-time,Data Analyst,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Analyst,121700,USD,121700,US,On-Site,US,MEDIUM,12170.0
2023,Entry level,Full-time,Research Scientist,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Entry level,Full-time,Research Scientist,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,150000,USD,150000,US,Full-Remote,US,MEDIUM,15000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,97750,USD,97750,US,Full-Remote,US,MEDIUM,9775.0
2023,Senior,Full-time,Data Scientist,201000,USD,201000,US,On-Site,US,MEDIUM,20100.0
2023,Senior,Full-time,Data Scientist,122000,USD,122000,US,On-Site,US,MEDIUM,12200.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2023,Senior,Full-time,Data Analyst,120000,USD,120000,US,Full-Remote,US,MEDIUM,12000.0
2023,Senior,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,116990,USD,116990,US,Full-Remote,US,MEDIUM,11699.0
2023,Mid/Intermediate level,Full-time,Data Scientist,82920,USD,82920,US,Full-Remote,US,MEDIUM,8292.0
2023,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,12930.0
2023,Mid/Intermediate level,Full-time,Machine Learning Scientist,200000,USD,200000,US,On-Site,US,SMALL,20000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Scientist,125000,USD,125000,US,On-Site,US,SMALL,12500.0
2023,Senior,Full-time,Data Scientist,201000,USD,201000,US,On-Site,US,MEDIUM,20100.0
2023,Senior,Full-time,Data Scientist,122000,USD,122000,US,On-Site,US,MEDIUM,12200.0
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,20450.0
2023,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,14220.0
2023,Senior,Full-time,Data Manager,155000,USD,155000,US,On-Site,US,MEDIUM,15500.0
2023,Senior,Full-time,Data Manager,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Infrastructure Engineer,205920,USD,205920,US,On-Site,US,MEDIUM,20592.0
2023,Mid/Intermediate level,Full-time,Machine Learning Infrastructure Engineer,171600,USD,171600,US,On-Site,US,MEDIUM,17160.0
2023,Senior,Full-time,Data Engineer,121500,USD,121500,US,Full-Remote,US,MEDIUM,12150.0
2023,Senior,Full-time,Data Engineer,78000,USD,78000,US,Full-Remote,US,MEDIUM,7800.0
2023,Mid/Intermediate level,Full-time,Data Engineer,154000,USD,154000,US,On-Site,US,MEDIUM,15400.0
2023,Mid/Intermediate level,Full-time,Data Engineer,116000,USD,116000,US,On-Site,US,MEDIUM,11600.0
2023,Senior,Full-time,Data Scientist,190000,USD,190000,US,On-Site,US,MEDIUM,19000.0
2023,Senior,Full-time,Data Scientist,136000,USD,136000,US,On-Site,US,MEDIUM,13600.0
2023,Mid/Intermediate level,Full-time,Data Analyst,65000,GBP,78990,GB,Full-Remote,GB,MEDIUM,6500.0
2023,Mid/Intermediate level,Full-time,Data Analyst,36050,GBP,43809,GB,Full-Remote,GB,MEDIUM,3605.0
2023,Senior,Full-time,Data Analyst,180000,USD,180000,US,On-Site,US,MEDIUM,18000.0
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,MEDIUM,11000.0
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Full-Remote,US,MEDIUM,27530.0
2023,Senior,Full-time,Data Scientist,183000,USD,183000,US,Full-Remote,US,MEDIUM,18300.0
2023,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,17000.0
2023,Senior,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Data Engineer,154000,USD,154000,US,On-Site,US,MEDIUM,15400.0
2023,Senior,Full-time,Data Engineer,116000,USD,116000,US,On-Site,US,MEDIUM,11600.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,16000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,Full-Remote,US,MEDIUM,16000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,105000,GBP,127599,GB,On-Site,GB,MEDIUM,10500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,85000,GBP,103294,GB,On-Site,GB,MEDIUM,8500.0
2023,Senior,Full-time,Data Engineer,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Engineer,106800,USD,106800,US,On-Site,US,MEDIUM,10680.0
2023,Entry level,Full-time,Data Analyst,85000,USD,85000,US,Full-Remote,US,MEDIUM,8500.0
2023,Entry level,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Senior,Full-time,Data Scientist,225000,USD,225000,US,On-Site,US,MEDIUM,22500.0
2023,Senior,Full-time,Data Scientist,156400,USD,156400,US,On-Site,US,MEDIUM,15640.0
2023,Senior,Full-time,Analytics Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Senior,Full-time,Analytics Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Machine Learning Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,16380.0
2023,Senior,Full-time,Machine Learning Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Senior,Full-time,Data Analyst,145000,USD,145000,US,Full-Remote,US,MEDIUM,14500.0
2023,Senior,Full-time,Data Analyst,90000,USD,90000,US,Full-Remote,US,MEDIUM,9000.0
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,20450.0
2023,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,14220.0
2023,Senior,Full-time,Data Analyst,95000,USD,95000,US,On-Site,US,MEDIUM,9500.0
2023,Senior,Full-time,Data Analyst,85500,USD,85500,US,On-Site,US,MEDIUM,8550.0
2023,Senior,Full-time,Data Engineer,167500,USD,167500,US,On-Site,US,MEDIUM,16750.0
2023,Senior,Full-time,Data Engineer,106500,USD,106500,US,On-Site,US,MEDIUM,10650.0
2023,Senior,Full-time,Data Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,16380.0
2023,Senior,Full-time,Data Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Mid/Intermediate level,Full-time,Data Analytics Manager,155000,USD,155000,US,On-Site,US,MEDIUM,15500.0
2023,Mid/Intermediate level,Full-time,Data Analytics Manager,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Research Scientist,250000,USD,250000,US,On-Site,US,MEDIUM,25000.0
2023,Senior,Full-time,Research Scientist,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Senior,Full-time,Data Scientist,260000,USD,260000,US,On-Site,US,MEDIUM,26000.0
2023,Senior,Full-time,Data Scientist,186000,USD,186000,US,On-Site,US,MEDIUM,18600.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,16000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Senior,Full-time,Research Scientist,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Senior,Full-time,Research Scientist,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Senior,Full-time,Data Scientist,45000,EUR,48289,ES,On-Site,ES,MEDIUM,4500.0
2023,Senior,Full-time,Data Scientist,36000,EUR,38631,ES,On-Site,ES,MEDIUM,3600.0
2023,Senior,Full-time,Data Scientist,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Senior,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Entry level,Full-time,Data Analyst,30000,USD,30000,IN,Half-Remote,IN,MEDIUM,3000.0
2023,Mid/Intermediate level,Full-time,Research Scientist,185000,USD,185000,US,On-Site,US,MEDIUM,18500.0
2023,Mid/Intermediate level,Full-time,Research Scientist,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2022,Entry level,Part-time,Data Analyst,34320,USD,34320,US,Full-Remote,US,SMALL,6864.0
2022,Mid/Intermediate level,Full-time,Business Data Analyst,48000,BRL,9289,BR,Full-Remote,BR,MEDIUM,9600.0
2023,Senior,Full-time,Head of Data,70000,EUR,75116,PT,Full-Remote,PT,LARGE,7000.0
2022,Executive level,Full-time,Data Science Manager,106000,USD,106000,UZ,On-Site,RU,LARGE,21200.0
2023,Senior,Full-time,Data Analyst,175000,USD,175000,US,Full-Remote,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Analyst,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Senior,Full-time,Data Analyst,122000,USD,122000,US,Full-Remote,US,MEDIUM,12200.0
2023,Senior,Full-time,Data Analyst,93800,USD,93800,US,Full-Remote,US,MEDIUM,9380.0
2023,Senior,Full-time,Data Science Manager,150000,USD,150000,MX,Full-Remote,MX,MEDIUM,15000.0
2023,Senior,Full-time,Data Science Manager,90000,USD,90000,MX,Full-Remote,MX,MEDIUM,9000.0
2023,Senior,Full-time,Data Analyst,165000,USD,165000,US,Full-Remote,US,MEDIUM,16500.0
2023,Senior,Full-time,Data Analyst,112000,USD,112000,US,Full-Remote,US,MEDIUM,11200.0
2023,Entry level,Full-time,Computer Vision Engineer,220000,USD,220000,US,On-Site,US,MEDIUM,22000.0
2023,Senior,Full-time,BI Data Analyst,67000,EUR,71897,DE,Full-Remote,DE,MEDIUM,6700.0
2023,Entry level,Full-time,AI Developer,60000,EUR,64385,DE,On-Site,DE,MEDIUM,6000.0
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,20450.0
2023,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,14220.0
2023,Senior,Full-time,Data Analyst,1300000,INR,15806,IN,Full-Remote,IN,SMALL,130000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Engineer,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Engineer,129300,USD,129300,US,On-Site,US,MEDIUM,12930.0
2023,Senior,Full-time,Data Analyst,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Analyst,121700,USD,121700,US,On-Site,US,MEDIUM,12170.0
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,20450.0
2023,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,14220.0
2023,Mid/Intermediate level,Full-time,Data Scientist,40000,USD,40000,FR,Half-Remote,FR,LARGE,4000.0
2023,Senior,Full-time,Data Science Consultant,1000000,THB,29453,TH,Half-Remote,TH,MEDIUM,100000.0
2023,Senior,Full-time,Data Analyst,180180,USD,180180,US,On-Site,US,MEDIUM,18018.0
2023,Senior,Full-time,Data Analyst,106020,USD,106020,US,On-Site,US,MEDIUM,10602.0
2023,Senior,Full-time,Data Scientist,136000,USD,136000,US,Full-Remote,US,MEDIUM,13600.0
2023,Senior,Full-time,Data Scientist,104000,USD,104000,US,Full-Remote,US,MEDIUM,10400.0
2023,Senior,Full-time,Data Analyst,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,MEDIUM,11000.0
2023,Senior,Full-time,Machine Learning Engineer,153400,USD,153400,US,On-Site,US,MEDIUM,15340.0
2023,Senior,Full-time,Machine Learning Engineer,122700,USD,122700,US,On-Site,US,MEDIUM,12270.0
2023,Executive level,Full-time,Data Engineer,310000,USD,310000,US,Full-Remote,US,MEDIUM,31000.0
2023,Executive level,Full-time,Data Engineer,239000,USD,239000,US,Full-Remote,US,MEDIUM,23900.0
2023,Senior,Full-time,Data Analyst,152380,USD,152380,US,On-Site,US,MEDIUM,15238.0
2023,Senior,Full-time,Data Analyst,121904,USD,121904,US,On-Site,US,MEDIUM,12190.4
2023,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,18590.0
2023,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,12930.0
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,US,On-Site,US,MEDIUM,24750.0
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,US,On-Site,US,MEDIUM,17220.0
2023,Senior,Full-time,Data Architect,168400,USD,168400,US,On-Site,US,MEDIUM,16840.0
2023,Senior,Full-time,Data Architect,105200,USD,105200,US,On-Site,US,MEDIUM,10520.0
2023,Senior,Full-time,Machine Learning Engineer,128280,USD,128280,US,On-Site,US,MEDIUM,12828.0
2023,Senior,Full-time,Machine Learning Engineer,106900,USD,106900,US,On-Site,US,MEDIUM,10690.0
2022,Senior,Full-time,Lead Data Scientist,192000,USD,192000,US,Full-Remote,US,LARGE,38400.0
2023,Mid/Intermediate level,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Research Engineer,100000,EUR,107309,DE,Full-Remote,DE,SMALL,10000.0
2023,Senior,Full-time,Research Engineer,80000,EUR,85847,DE,Full-Remote,DE,SMALL,8000.0
2023,Senior,Full-time,Machine Learning Engineer,275000,USD,275000,DE,On-Site,DE,MEDIUM,27500.0
2023,Senior,Full-time,Machine Learning Engineer,174000,USD,174000,DE,On-Site,DE,MEDIUM,17400.0
2023,Senior,Full-time,Data Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Data Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Machine Learning Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Machine Learning Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Data Analyst,170500,USD,170500,US,Full-Remote,US,MEDIUM,17050.0
2023,Senior,Full-time,Data Analyst,85000,USD,85000,US,Full-Remote,US,MEDIUM,8500.0
2023,Senior,Full-time,Data Manager,60027,GBP,72946,GB,On-Site,GB,MEDIUM,6002.7
2023,Senior,Full-time,Data Manager,44737,GBP,54365,GB,On-Site,GB,MEDIUM,4473.7
2023,Executive level,Full-time,Head of Data Science,131899,GBP,160288,GB,On-Site,GB,MEDIUM,13189.9
2023,Executive level,Full-time,Head of Data Science,104891,GBP,127467,GB,On-Site,GB,MEDIUM,10489.1
2023,Senior,Full-time,Data Engineer,80000,USD,80000,US,On-Site,US,MEDIUM,8000.0
2023,Senior,Full-time,Data Engineer,65000,USD,65000,US,On-Site,US,MEDIUM,6500.0
2023,Senior,Full-time,Data Engineer,124740,USD,124740,US,On-Site,US,MEDIUM,12474.0
2023,Senior,Full-time,Data Engineer,65488,USD,65488,US,On-Site,US,MEDIUM,6548.8
2023,Senior,Full-time,Data Quality Analyst,72200,USD,72200,US,On-Site,US,MEDIUM,7220.0
2023,Senior,Full-time,Data Quality Analyst,64980,USD,64980,US,On-Site,US,MEDIUM,6498.0
2023,Senior,Full-time,Data Engineer,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Engineer,106800,USD,106800,US,On-Site,US,MEDIUM,10680.0
2023,Senior,Full-time,Data Analyst,179975,USD,179975,US,Full-Remote,US,MEDIUM,17997.5
2023,Senior,Full-time,Data Analyst,86466,USD,86466,US,Full-Remote,US,MEDIUM,8646.6
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Data Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Insight Analyst,42000,GBP,51039,GB,On-Site,GB,MEDIUM,4200.0
2023,Mid/Intermediate level,Full-time,Insight Analyst,35000,GBP,42533,GB,On-Site,GB,MEDIUM,3500.0
2023,Senior,Full-time,Data Scientist,149076,USD,149076,US,On-Site,US,MEDIUM,14907.6
2023,Senior,Full-time,Data Scientist,82365,USD,82365,US,On-Site,US,MEDIUM,8236.5
2023,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,16900.0
2023,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,11060.0
2023,Senior,Full-time,Data Science Manager,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Science Manager,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Data Analyst,230000,USD,230000,US,On-Site,US,MEDIUM,23000.0
2023,Senior,Full-time,Data Analyst,180000,USD,180000,US,On-Site,US,MEDIUM,18000.0
2023,Senior,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Analyst,106800,USD,106800,US,On-Site,US,MEDIUM,10680.0
2023,Senior,Full-time,Data Manager,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Data Manager,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Machine Learning Infrastructure Engineer,205920,USD,205920,US,On-Site,US,MEDIUM,20592.0
2023,Senior,Full-time,Machine Learning Infrastructure Engineer,171600,USD,171600,US,On-Site,US,MEDIUM,17160.0
2023,Senior,Full-time,Data Analyst,165000,USD,165000,US,Full-Remote,US,MEDIUM,16500.0
2023,Senior,Full-time,Data Analyst,125000,USD,125000,US,Full-Remote,US,MEDIUM,12500.0
2023,Senior,Full-time,Data Engineer,265000,USD,265000,US,On-Site,US,MEDIUM,26500.0
2023,Senior,Full-time,Data Engineer,185000,USD,185000,US,On-Site,US,MEDIUM,18500.0
2023,Mid/Intermediate level,Full-time,Applied Machine Learning Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,13000.0
