system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
168,Bismarck  Employees' Pension Plan,1,1,2022,68,475,82,,286,249,37,,,,,843,132135,1492,3186,,,,,,4678,-15080,,,,2183,,,,,,,,,,-289,,-1,,,-8503,-7078,-7078,,,,,,,,-365,-108,,,-7551,,116081,1,,2001,2022,ND,,
169,Des Moines Water Works ,1,1,2001,168,204,62,,3,3,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2002,168,204,64,,108,108,,,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2003,168,205,62,,106,106,,,,,,373,27468,,,,,,,735,735,,,,,2010,,,,,,,,,,,,,,,2745,-1369,-1369,,,,,,,,,,,-59,-1428,,28785,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2004,168,201,63,,115,115,,,,,,379,14171,,800,,,,,,800,3612,,,,,,,,,,,,,,,,,,,4412,-1357,-1357,,,,,,,,,-60,,,-1417,863,18028,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2005,168,206,65,,115,115,,,,,,386,18028,,896,,,,,,896,2813,,,,,,,,,,,,,,,,,,,3709,-1485,-1485,,,,,,,,,-63,,,-1548,17508,37697,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2006,168,198,66,,122,122,,,,,,386,37697,,886,,,,,323,1209,4986,,,,,,,,,,,,,,,,,,,6195,-1550,-1550,,,,,,,,,-67,,,-1617,,42275,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2007,168,199,69,,121,121,,,,,,389,42275,,825,,,,,,825,2656,,,,,,,,,,,,,,,,,,,3481,-1677,-1677,,,,,,,,,-69,,,-1746,,44010,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2008,168,190,68,,122,122,,,,,,380,44010,,800,,,,,,800,-13717,,,,,,,,,,,,,,,,,,,-12917,-1821,-1821,,,,,,,,,-71,,,-1891,,29202,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2009,168,187,62,,131,131,,,,,,380,29202,,1023,,,,,,1023,5450,,,,,,,,,,,,,,,,,,,6474,-1925,-1925,,,,,,,,,-62,,,-1987,,33689,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2010,168,190,57,,132,132,,,,,,379,33689,,1542,,,,,,1542,4525,,,,,,,,,,,,,,,,,,,6067,-1996,-1996,,,,,,,,,-61,,,-2058,,37698,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2011,168,188,59,,136,136,,,,,,383,37698,,2205,,,,,,2205,-4,,,,,,,,,,,,,,,,,,,2200,-2095,-2095,,,,,,,,,-64,,,-2159,,37740,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2012,168,182,59,,139,139,,,,,,380,37740,,2782,,,,,,2782,4826,,,,,,,,,,,,,,,,,,,7608,-2282,-2282,,,,,,,,,-46,,,-2328,,43020,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2013,168,160,60,,149,149,,,,,,369,43020,,2916,,,,,,2916,6353,,,,,,,,,,,,,,,,,,,9269,-2476,-2476,,,,,,,,,-25,,,-2500,,49788,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2014,168,154,58,,154,154,,,,,,366,49788,,907,,,,,,907,2703,,,,,,,,,,,,,,,,,,,3609,-2697,-2697,,,,,,,,,-27,,,-2723,,50674,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2015,168,142,59,,162,162,,,,,,363,50674,,911,,,,,,911,-608,,,,,,,,,,,,,,,,,,,303,-2827,-2827,,,,,,,,,-27,,,-2853,,48124,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2016,168,134,52,,172,172,,,,,,358,48124,,597,,,,,,597,3296,,,,,,,,,,,,,,,,,,,3893,-3000,-3000,,,,,,,,,-38,,,-3038,,48980,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2017,168,127,49,,177,177,,,,,,353,48980,,1229,,,,,,1229,6908,,,,,,,,,,,,,,,,,,,8136,-3175,-3175,,,,,,,,,-55,,,-3230,,53886,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2018,168,122,48,,179,179,,,,,,349,53886,,1237,,,,,,1237,-2535,,,,,,,,,,,,,,,,,,,-1298,-3256,-3256,,,,,,,,,-34,,,-3290,,49299,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2019,168,119,46,,181,176,,,,,,346,49299,,1377,,,,,,1377,8670,,,,,,,,,,,,,,-24,,,,,10023,-3233,-3233,,,,,,,,,-9,,,-3241,,56081,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2020,168,116,43,,183,179,,,,,,342,56081,,1458,,,,,,1458,6804,,,,,,,,,,,,,,-24,,,,,8238,-3255,-3255,,,,,,,,,-6,,,-3260,,61058,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2021,168,100,42,,197,193,,,,,,339,61058,,1483,,,,,,1483,4976,,,,,,,,,,,,,,-26,,,,,6433,-3612,-3612,,,,,,,,,-15,,,-3628,,63864,1,,2001,2022,IA,,
169,Des Moines Water Works ,1,1,2022,168,91,39,,202,200,,,,,,332,63864,,1293,,,,,,1293,-10466,,,,,,,,,,,,,,-25,,,,,-9198,-3750,-3750,,,,,,,,,-11,,,-3761,,50905,1,,2001,2022,IA,,
170,Greenville Fire Pension Plan,1,1,2001,169,141,5,,84,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2002,169,141,2,,84,,,,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2003,169,137,2,,86,,,,,,,225,25943,98,1068,,,137,,,1303,-151,,1033,,1033,,,,,1,,,,,11,,,,,2197,-1529,-1529,,,,,,,,,,,-12,-1541,,26599,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2004,169,145,3,,86,,,,,,,234,26578,100,1099,,,156,,,1355,446,,,,,,,,,1746,,,,,-155,,,,,3392,-1663,-1663,,,,,,,,,,,-12,-1674,,28296,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2005,169,140,4,,86,,,,,,,230,28296,106,1158,,,158,,,1421,,,,,,,,,,2015,,,,,-200,,,,212,3448,-1773,-1773,,,,,,,,,,,-12,-1785,,29959,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2006,169,142,3,,89,,,,,,,234,29959,108,1183,,,139,,,1431,,,,,,,,,,2471,,,,,-268,,,,-747,2886,-1811,-1811,,,,,,,,,,,-13,-1824,,31021,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2007,169,142,3,,82,,,,,,,227,31021,107,1175,,,132,,,1414,,,,,,,,,,3042,,,,,-280,,,,1150,5326,-1829,-1829,,,,,,,,,,,-14,-1843,,34503,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2008,169,140,6,,81,,,,,,,227,34503,110,1208,,,142,,,1461,,,,,,,,,,1902,,,,,-250,,,,-2367,746,-1751,-1751,,,,,,,,,,,-15,-1765,,33484,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2009,169,140,5,,84,,,,,,,229,33484,118,1286,,,142,,,1546,,,,,,,,,,-4077,,,,,-229,,,,,-2760,-1908,-1908,,,,,,,,,,,-9,-1917,,28807,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2010,169,138,5,,88,,,,,,,231,28807,116,1273,,,150,,,1540,,,,,,,,,,3322,,,,,-255,,,,,4606,-1986,-1986,,,,,,,,,,,-9,-1995,,31418,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2011,169,136,5,,91,,,,,,,232,31418,118,1288,,,155,,,1560,,,,,,,,,,6060,,,,,-271,,,,,7349,-2182,-2182,,,,,,,,,,,-9,-2192,,36575,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2012,169,137,4,,96,,,,,,,237,36575,119,1298,,,168,,,1585,,,,,,,,,,1198,,,,,-282,,,,,2500,-2379,-2379,,,,,,,,,,,-10,-2388,,36687,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2013,169,138,5,,95,,,,,,,238,36687,217,1206,,,145,,,1568,,,,,,,,,,3877,,,,,-300,,,,0,5145,-2478,-2478,,,,,,,,,,,-9,-2488,,39344,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2014,169,138,5,,98,,,,,,,241,39344,422,1128,,,161,,,1712,,,,,,,,,,5718,,,,,-334,,,,0,7096,-2652,-2652,,,,,,,,,,,-10,-2661,,43779,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2015,169,144,4,,103,,,,,,,251,43779,436,1163,,,184,,,1783,,,,,,,,,,1730,,,,,-385,,,,0,3129,-2641,-2641,,,,,,,,,,,-11,-2652,,44256,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2016,169,144,2,,104,,,,,,,250,44256,438,1169,,,232,,,1839,,,,,,,,,,899,,,,,-390,,,,1,2348,-2751,-2751,,,,,,,,,,,-19,-2771,,43833,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2017,169,152,4,,110,,,,,,,266,43833,510,1362,,,251,,,2123,,,,,,,,,,4319,,,,,-350,,,,2,6094,-2932,-2932,,,,,,,,,,,-13,-2945,,46983,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2018,169,153,5,,108,,,,,,,266,46983,561,1499,,,295,,,2355,,,,,,,,,,4250,,,,,-314,,,,,6292,-3167,-3167,,,,,,,,,,,-14,-3181,,50093,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2019,169,154,6,,112,,,,,,,272,50093,615,1646,,,314,,,2575,,,,,,,,,,3712,,,,,-162,,,,,6125,-3251,-3251,,,,,,,,,,,-15,-3266,,52952,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2020,169,153,6,,114,,,,,,,273,52952,623,1666,,,360,,,2649,,,,,,,,,,3435,,,,,-172,,,,,5912,-3621,-3621,,,,,,,,,,,-16,-3637,,55227,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2021,169,134,12,,116,,,,,,,262,55227,674,1803,,,374,,,2851,,,,,,,,,,14890,,,,,-199,,,,,17542,-3862,-3862,,,,,,,,,,,-39,-3900,,68869,1,,2001,2022,SC,,
170,Greenville Fire Pension Plan,1,1,2022,169,140,20,,123,,,,,,,283,68869,722,1932,,,614,,,3268,,,,,,,,,,-8354,,,,,-167,,,,,-5252,-4341,-4341,,,,,,,,,,,-48,-4389,,59228,1,,2001,2022,SC,,
171,Pittsburgh Municipal,1,1,2001,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2002,158,2352,25,,1590,1197,79,,,,,3967,111528,3662,373,2456,,,1521,,8011,-12549,,,,,,,,,,,,,,-367,,,,1537,-3368,-15885,-15885,,,,,,,,-446,-226,,,-16557,,91603,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2003,158,2084,,,,,,,,,,,91603,3536,1025,3300,,,2036,,9897,20909,,,,,,,,,,,,,,-396,,,,,30411,-16448,-16448,,,,,,,,-870,-310,,,-17628,,104386,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2004,158,1815,66,,1688,1315,62,,,,,3569,104386,3233,1321,6815,,,2037,,13406,11131,,,,,,,,,,,,,,-417,,,,,24120,-17304,-17304,,,,,,,,-1117,-294,,,-18715,,109791,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2005,158,1797,,,,,,,,,,,109791,3027,3538,6606,,,2039,,15209,6849,,,,,,,,,,,,,,-766,,,,,21292,-18889,-18889,,,,,,,,-1380,-309,,,-20579,,110504,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2006,158,1778,67,,1634,1252,69,,,,,3479,110504,2959,5130,5562,,,1998,,15649,12432,,,,,,,,,,,,,,-640,,,,,27440,-19225,-19225,,,,,,,,-739,-288,,,-20252,,117693,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2007,158,1781,,,,,,,,,,,117693,3011,4685,5698,,,1924,48,15366,13482,,,,,,,,,,,,,,-533,,,,,28315,-19161,-19161,,,,,,,,-603,-434,,,-20198,,125810,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2008,158,1783,77,,1606,1228,90,,,,,3466,125810,3134,4800,5646,,,1873,,15452,-31184,,,,,,,,,,,,,,-1161,,,,33,-16860,-19438,-19438,,,,,,,,-436,-366,,,-20241,,88710,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2009,158,1806,,,,,,,,,,,88710,3151,4569,5590,,,1812,253,15374,16349,,,,,,,,,,,,,,-728,,,,,30995,-19617,-19617,,,,,,,,-271,-322,,,-20210,,99495,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2010,158,1829,60,,1597,1223,92,,,,,3486,99495,3144,19678,3568,,,1769,12,28171,5881,,,,,,,,,,,,,,-370,,,,,33682,-20106,-20106,,,,,,,,-749,-292,,,-21147,54581,166611,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2011,158,1807,,,,,,,,,,,166611,3196,5933,6399,,,1773,,17300,4606,,,,,,,,,,,,,,-382,,,,72,21596,-20563,-20563,,,,,,,,-571,-287,,,-21421,,166786,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2012,158,1784,66,,1584,1225,92,,,,,3434,166786,3236,6521,4321,,,1799,,15877,18973,,,,,,,,,,,,,,-379,,,,20,34492,-21055,-21055,,,,,,,,-518,-295,,,-21869,,179409,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2013,158,1739,,,,,,,,,,,179409,3258,4822,4758,,,1741,,14579,23848,,,,,,,,,,,,,,-362,,,,20,38085,-21810,-21810,,,,,,,,-907,-237,,,-22954,,194539,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2014,158,1694,65,,1643,1299,95,,,,,3402,194539,3393,5282,4758,,,1749,,15182,17645,,,,,,,,,,,,,,-338,,,,18,32506,-23627,-23627,,,,,,,,-556,-249,,,-24432,,202614,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2015,158,1706,,,,,,,,,,,202614,3122,6701,6528,,,2079,,18430,4747,,,,,,,,,,,,,,-402,,,,35,22809,-24558,-24558,,,,,,,,-825,-247,,,-25630,,199793,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2016,158,1718,56,,1679,1343,103,,,,,3453,199793,3350,8677,7446,,,1801,,21275,16040,,,,,,,,,,,,,,-364,,,,27,36978,-25493,-25493,,,,,,,,-628,-245,,,-26366,,210406,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2017,158,1743,,,,,,,,,,,210406,3502,9621,7027,,,1679,,21829,23556,,,,1767,,,,,,,,,,,,,,28,47179,-26520,-26520,,,,,,,,-799,-648,,,-27967,1245,230863,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2018,158,1767,59,,1691,1366,108,,,,,3517,230863,3656,10513,6920,,,1863,,22952,-3364,,,,1719,,,,,,,,,,,,,,27,21333,-26902,-26902,,,,,,,,-1000,-718,,,-28620,,223576,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2019,158,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2020,158,1826,88,,1685,1359,123,,,,,3599,251360,4242,12102,9037,,,1610,,26991,27615,,,,1914,,,,,,,,,,,,,,10112,66631,-30160,-30160,,,,,,,,-494,-691,,,-31345,,286646,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2021,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2002,2020,PA,,
171,Pittsburgh Municipal,1,1,2022,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2002,2020,PA,,
172,Louisiana Municipal Employees,1,154,2001,171,7524,3077,,2955,,,,,,,13556,571991,13395,10030,,,,,3570,26996,-42834,,19423,1897,21320,,,,,,,,,,-1903,,,,57,3636,-30946,-30946,,,,,,,,-4082,-678,-38,-4105,-39848,,535778,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2002,171,7547,3172,,3021,,,,,,,13740,535778,13785,11271,,,,,3812,28868,-29773,,18977,2073,21051,,,,,,,,,,-1765,,,,889,19270,-33237,-33237,,,,,,,,-3737,-785,-32,-110,-37901,,517147,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2003,171,7597,3230,,3092,,,,,,,13919,517147,14402,13896,,,,,4025,32323,4429,,16691,2266,18956,,,,,,,,,,-1557,,,,1055,55207,-35058,-35058,,,,,,,,-3410,-729,-31,-1096,-40324,,532029,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2004,171,7377,3353,,3182,,,,,,,13912,532029,14797,19193,,,,,4257,38247,36060,,14708,1926,16634,,,,,,,,,,-1802,6,,,1487,90631,-36806,-36806,,,,,,,,-3582,-818,-31,-1063,-42299,,580361,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2005,171,7327,3334,,3257,,,,,,,13918,580361,14945,25880,,,,,4563,45388,28088,,12851,2799,15649,,,,,,,,,,-2162,98,,,1045,88107,-38224,-38224,,,,,,,,-4606,-764,-34,-1156,-44783,,623685,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2006,171,7169,3181,,3351,,,,,,,13701,623685,15196,28194,,,,,4756,48146,45367,,7417,2991,10408,,,,,,,,,,-2568,173,,,1760,103285,-40750,-40750,,,,,,,,-5010,-764,-39,-981,-47544,,679425,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2007,171,7118,3764,,3515,,,,,,,14397,682493,15341,29338,,,,,5027,49706,109162,,3130,6321,9451,,,,,,,,,,-3161,212,,,4876,170246,-44489,-44489,,,,,,,,-4433,-822,-45,-2832,-52622,,800117,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2008,171,7221,3811,,3587,,,,,,,14619,800117,16179,24779,,,,,5554,46512,-210,,4912,2114,7026,,,4997,,,,,,,-3183,439,,,1065,56645,-45946,-45946,,,,,,,,-7180,-900,-49,-1054,-55128,,801634,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2009,171,7321,3857,,3694,,,,,,,14872,808795,16962,25868,,,,,6288,49117,-124887,,4838,1547,6385,,,4100,,,,,,,-3142,463,,,766,-67198,-49021,-49021,,,,,,,,-3932,-992,-52,-1691,-55687,,685909,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2010,171,7265,3907,,3743,,,,,,,14915,685909,17536,26899,,,,,6618,51053,75412,,7935,1682,9617,,,1631,,-5322,,,,,-6569,85,,,561,126468,-52106,-52106,,,,,,,,-2926,-999,-55,-927,-57012,,755366,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2011,171,7204,3892,,3866,,,,,,,14962,755366,17618,28415,,,,,6899,52932,72964,,3399,954,4352,,,7932,,-466,,,,,-6211,167,,,950,132620,-57604,-57604,,,,,,,,-4490,-1034,-47,-1199,-64373,,823612,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2012,171,7176,3974,,3919,,,,,,,15069,823612,17625,33678,,,,,7207,58510,-53376,,3420,1622,5042,,,13909,,-1375,,,,,-3748,264,,,496,19724,-59188,-59188,,,,,,,,-4674,-1539,-47,-1262,-66709,,776627,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2013,171,7067,4081,,4006,,,,,,,15154,776627,17573,34123,,,,,7676,59372,23679,,3049,1890,4939,,,10136,,,,,,,-5098,152,,,1321,94502,-63075,-63075,,,,,,,,-4624,-2892,-50,-1653,-72294,,798835,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2014,171,7062,4095,,4093,,,,,,,15250,798835,18028,37744,,,,,8002,63774,85784,,1108,1059,2166,,,14533,,246,,,,,-6538,,,,1330,161296,-59000,-59000,,,,,,,,-4759,-1850,-52,-7240,-72900,,887230,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2015,171,7126,4202,,4221,,,,,,,15549,886732,18618,40961,,,,,8341,67921,-27814,,1073,713,1787,,,3116,,145,,,,,-4013,,,,103,41244,-62624,-62624,,,,,,,,-4722,-1868,-52,-10457,-79723,,848253,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2016,171,7054,4341,,4320,,,,,,,15715,848253,19649,42717,,,,,8522,70887,-23101,,,,1748,,,,,,,,,,-3404,,,,1286,47417,-66262,-66262,,,,,,,,-4716,-1613,,-8002,-80592,,815078,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2017,171,7062,4482,,4442,,,,,,,15986,815078,19861,50139,,,,,8645,78645,39353,,,,1070,,,,,,,,,,-2510,,,,1196,117754,-69730,-69730,,,,,,,,-4464,-1977,,-9134,-85306,,847526,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2018,171,7016,4690,,4518,,,,,,,16224,847526,19934,55263,,,,,8749,83946,53043,,,,1323,,,,,,,,,,-2972,,,,1412,136751,-72999,-72999,,,,,,,,-5626,-2006,,-8136,-88766,,895511,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2019,171,6858,5043,,4628,,,,,,,16529,895511,20413,59646,,,,,9054,89112,43327,,,,3087,,,,,,,,,,-2778,,,,1536,134285,-76640,-76640,,,,,,,,-13550,-1794,,-1881,-93865,,935931,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2020,171,6820,5267,,4725,,,,,,,16812,935931,20948,64562,,,,,9565,95075,26037,,,,2937,,,,,,,,,,-2229,,,,1145,122964,-80058,-80058,,,,,,,,-4575,-1669,,-8343,-94645,,964250,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2021,171,6591,5553,,4798,,,,,,,16942,964250,21782,71121,,,,,9961,102864,228022,,,,2217,,,,,,,,,,-2942,,,,1873,332035,-83954,-83954,,,,,,,,-6304,-2156,,-8403,-100817,,1195468,1,,2001,2022,LA,,
172,Louisiana Municipal Employees,1,154,2022,171,6510,5711,,4891,,,,,,,17112,1195468,22217,71980,,,,,10027,104224,-120993,,,,3367,,,,,,,,,,-2328,,,,3486,-12243,-87657,-87657,,,,,,,,-6663,-2339,,-8829,-105487,,1077738,1,,2001,2022,LA,,
173,Oklahoma Municipal Employees,1,206,2001,172,3491,198,,1047,795,130,,,,,4736,245325,2249,4842,,,,,,7091,-22085,,2530,1561,4090,,,,,,,,,,,,,,-944,-11847,-11587,-11587,,,,,,,,,,,,-11587,-20,221871,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2002,172,3532,255,,1079,803,137,,,,,4866,221871,2263,5456,,,,,,7719,-23787,,3259,1347,4606,,,,,,,,,,,,,,,-11462,-9200,-9200,,,,,,,,,-940,,,-10140,10,200279,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2003,172,3344,230,,1084,806,144,,,,,4658,200279,2335,6736,,,,,,9071,1966,,2350,1532,3882,,,,,,,,,,,,,,55,14974,-10866,-10866,,,,,,,,,-922,,-168,-11955,-430,202868,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2004,172,3527,253,,1136,824,151,,,,,4916,202868,2422,7804,,,,,,10226,22692,,1388,1757,3145,,,,,,,,,,,,,,938,37001,-11547,-11547,,,,,,,,,-945,,,-12492,-34,227343,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2005,172,3698,267,,1153,836,155,,,,,5118,227343,3347,9814,,,,,,13161,17212,,1622,1254,2876,,,,,,,,,,,,,,,33249,-11648,-11648,,,,,,,,,-1202,,-1092,-13943,33,246683,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2006,172,3789,311,,1204,873,170,,,,,5304,246683,3047,10852,,,,,,13899,15336,,3917,898,4816,,,,,,,,,,,,,,,34050,-14564,-14564,,,,,,,,,-1602,,,-16166,,264567,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2007,172,3789,361,,1238,891,182,,,,,5388,264567,3392,11679,,,,,,15071,39308,,,,4517,,,,,,,,,,,,,,,58896,-14370,-14370,,,,,,,,,-1478,,,-15848,,307613,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2008,172,3789,390,,1269,915,188,,,,,5448,307613,3609,12510,,,,,,16119,-24233,,,,4747,,,,,,,,,,,,,,,-3367,-15327,-15327,,,,,,,,,-1426,,-2297,-19049,-83,285114,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2009,172,3915,395,,1310,956,183,,,,,5620,285114,3989,14203,,,,,,18192,-57467,,,,5228,,,,,,,,,,,,,,,-34047,-14346,-14346,,,,,,,,,-1275,,,-15621,,235446,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2010,172,3971,389,,1350,997,186,,,,,5710,235446,4365,17088,,,,,,21452,29105,,,,5238,,,,,,,,,,,,,,,55795,-17500,-17500,,,,,,,,,-1547,,-38,-19085,,272156,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2011,172,3862,412,,1416,1059,191,,,,,5690,272156,4643,17688,,,,,,22331,56134,,,,4217,,,,,,,,,,,,,,1824,84506,-17850,-17850,,,,,,,,,-1746,,,-19596,,337066,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2012,172,3864,415,,1490,1113,206,,,,,5769,337066,5011,18944,,,,,,23955,3731,,,,3226,,,,,,,,,,,,,,,30912,-19418,-19418,,,,,,,,,-1720,,,-21138,,346840,1,,2001,2022,OK,,
173,Oklahoma Municipal Employees,1,206,2013,172,3825,449,,1554,1161,218,,,,,5828,346840,5117,21112,,,,,,26229,44066,,,,3270,,,,,,,,,,,,,,8376,81942,-20782,-20782,,,,,,,,,-1896,,,-22679,,406103,1,,2001,2022,OK,,
